studio_staff_num,screenplay_writer_num,#seasons,is_airing,in_seiyuu_rank,author,theme_singer,style,avg_rating,avg_ep_length,character_num,class
105,2,2,1,0,1,Chico with HoneyWorks,運動,4.403788012038887,21.32833827033681,25,bland
88,2,3,0,1,2,Sawano Hiroyuki,搞笑,3.7839517087292553,27.28992355224646,31,refreshing
286,3,3,0,1,0,Chico with HoneyWorks,懸疑,3.5472764848592724,27.24291411613814,26,bland
70,4,2,1,0,2,Lisa,致鬱,3.1740052502463962,22.3729265479926,21,bland
155,6,3,0,0,8,Kenshi Yonezu,戰鬥,3.6482006435987984,26.837492453754216,35,bland
245,5,5,0,1,1,Hoshino Gen,運動,3.4998453196956407,20.993900270810737,37,bland
209,5,2,0,0,2,Lisa,戰鬥,3.7341362306354373,36.30728099061432,24,bland
73,6,3,0,1,7,Chico with HoneyWorks,戀愛,3.852670440022128,29.490327194007122,30,refreshing
265,3,1,0,0,9,Mukai Taichi,奇幻,3.864280363373237,36.27163785113365,35,bland
258,6,1,0,1,2,Sawano Hiroyuki,戰鬥,3.592312848840139,23.17248185817237,22,bland
51,2,2,1,1,5,Sawano Hiroyuki,戰鬥,2.9443719169936458,29.031275873621226,27,bland
158,3,5,1,1,1,Mukai Taichi,奇幻,3.2429320669730077,24.38910689668836,28,bland
211,4,1,1,1,5,Kenshi Yonezu,運動,3.499193926662081,21.25838674503476,27,bland
59,5,3,1,0,8,Lisa,運動,3.0635577154993783,25.779380498042265,25,bland
105,3,5,1,0,0,Mukai Taichi,運動,3.163137895153859,18.103773467070464,17,bland
149,1,5,0,0,8,Hoshino Gen,戀愛,3.157014000335586,25.220719812709387,28,bland
199,1,4,0,1,2,Hoshino Gen,戰鬥,3.6728670495540285,23.942400359156114,32,refreshing
198,4,2,1,1,3,Kenshi Yonezu,運動,3.4613239184218276,19.015095895272484,33,bland
116,4,1,1,0,3,Sawano Hiroyuki,搞笑,3.7796897841786903,19.057755829049135,29,bland
191,6,1,1,0,3,Lisa,致鬱,3.488596241609096,17.784645304894113,25,bland
203,6,3,0,0,6,Lisa,運動,3.971776073830112,26.876486341959655,28,bland
105,4,5,0,1,8,Lisa,戰鬥,2.740511925003229,33.97938358852163,30,bland
292,5,4,0,0,3,Lisa,運動,3.265023351852661,22.72140928387868,32,bland
297,2,5,1,1,2,Lisa,戰鬥,3.803869771786313,31.887234579781193,35,masterpiece
194,6,5,0,1,4,Sawano Hiroyuki,奇幻,3.490081250760486,28.17671707954304,36,bland
215,4,1,1,0,1,Sawano Hiroyuki,奇幻,3.2171126023364973,15.835927447792441,27,bland
295,1,5,0,0,0,Sawano Hiroyuki,戰鬥,3.4249387831258304,23.49186794650979,32,bland
90,4,2,1,0,0,Lisa,戰鬥,3.7307861375934395,21.485596663280003,30,bland
228,1,3,1,0,0,Chico with HoneyWorks,運動,2.7669653145651347,21.641091126311437,29,bland
203,6,5,0,1,5,Lisa,奇幻,3.08830050643216,38.72651535234408,25,bland
175,6,4,0,0,8,Kenshi Yonezu,戰鬥,3.698511683281359,31.31833803906398,38,bland
229,1,3,0,0,5,Kenshi Yonezu,戰鬥,3.8493355966873075,26.721659140748507,36,bland
149,6,1,0,1,6,Kenshi Yonezu,戰鬥,3.819026584995491,28.567094695688127,21,bland
158,1,4,1,1,1,Lisa,運動,3.8036127611026838,20.076471113310536,27,masterpiece
210,5,2,0,1,5,Sawano Hiroyuki,運動,2.985377972414125,23.972127409859425,26,bland
104,6,5,1,1,7,Sawano Hiroyuki,致鬱,3.722976624867933,13.884573426921204,25,bland
155,2,4,1,0,1,Lisa,戰鬥,3.0408999024033108,26.835558459171118,29,bland
166,6,4,0,0,1,Hoshino Gen,搞笑,3.605051830288386,26.68188664689993,27,bland
226,1,3,1,1,3,Lisa,致鬱,2.5356581578447757,28.622506294341957,22,bland
153,6,2,0,1,4,Kenshi Yonezu,戰鬥,4.424113842766216,24.441106296061815,32,bland
155,2,3,1,1,6,Sawano Hiroyuki,戰鬥,3.5382542469650455,28.32368939166895,33,bland
71,5,3,0,0,2,Hoshino Gen,運動,2.9073528451038255,24.84699316872804,32,bland
194,6,3,0,0,0,Lisa,運動,3.6224018175699335,25.037953818805736,33,bland
281,3,5,1,1,8,Sawano Hiroyuki,戰鬥,3.746683576650757,28.513283374425743,34,bland
161,2,4,1,1,6,Lisa,搞笑,3.2934910422803743,24.341975503619352,22,bland
105,2,1,1,1,6,Sawano Hiroyuki,致鬱,3.2946971002377192,29.757979038720052,33,bland
275,4,3,0,0,4,Mukai Taichi,戀愛,3.9279258326298376,31.18491917325388,26,bland
270,2,3,0,1,9,Chico with HoneyWorks,懸疑,3.4101749405916895,23.349884220134225,35,bland
216,4,5,0,1,1,Lisa,運動,3.677015288739901,18.05098962289879,36,refreshing
205,1,1,1,1,8,Kenshi Yonezu,致鬱,2.4210225460671566,27.908103802285375,30,bland
300,3,1,1,1,9,Kenshi Yonezu,致鬱,3.640443324357818,26.541426660936505,30,bland
209,2,2,1,0,6,Lisa,奇幻,3.544020291544651,28.224251704829744,33,bland
71,6,3,0,0,3,Sawano Hiroyuki,致鬱,2.8824471179050235,24.538284117356753,31,bland
225,6,4,1,1,6,Hoshino Gen,運動,3.5128951887650413,26.89092536796351,26,bland
132,6,4,0,0,2,Mukai Taichi,戰鬥,4.094879069492871,23.475202958744216,21,bland
291,4,3,1,0,8,Sawano Hiroyuki,運動,2.8857646781505353,14.284985357133433,19,bland
265,2,1,0,0,4,Hoshino Gen,運動,3.0748532370665522,29.92494446506136,30,bland
166,3,2,0,1,1,Eve,運動,3.558539981731806,32.6953768357821,35,refreshing
232,1,4,1,0,7,Hoshino Gen,奇幻,3.9964500920410284,28.959015129891885,20,bland
132,3,3,1,1,5,Hoshino Gen,戰鬥,3.496335962863974,28.81865005928271,21,bland
61,4,5,0,0,8,Mukai Taichi,運動,3.8654749993632267,28.85971188492848,28,bland
154,5,1,0,0,6,Sawano Hiroyuki,戀愛,4.014732794064496,15.07684144837368,27,bland
174,1,4,0,1,4,Sawano Hiroyuki,戰鬥,3.2690090920426105,32.3650104117252,22,bland
121,3,3,1,1,7,Lisa,搞笑,3.469697964026944,30.940946847193054,36,bland
136,6,3,0,0,0,Kenshi Yonezu,奇幻,3.328873763626851,12.35367449869156,33,bland
279,3,5,1,0,5,Mukai Taichi,運動,3.529938698394779,29.31126967615254,27,bland
50,4,4,0,0,9,Sawano Hiroyuki,戀愛,2.9686478362650712,28.652506210568337,34,bland
63,1,3,0,0,5,Hoshino Gen,戰鬥,3.6360300385573145,27.142137299046087,34,bland
136,6,5,0,1,4,Lisa,戀愛,3.409500188703665,26.189278752512713,28,bland
299,5,5,0,1,2,Mukai Taichi,戰鬥,4.6695784387606185,18.277322383544963,28,refreshing
246,4,1,0,0,2,Sawano Hiroyuki,戰鬥,3.787585296566968,27.33540734021077,28,bland
224,2,4,1,0,1,Sawano Hiroyuki,戰鬥,3.4858511301702864,20.740575766380577,29,bland
293,5,4,0,1,2,Hoshino Gen,搞笑,3.0704809002199265,24.292779572413544,35,bland
82,4,2,0,1,0,Sawano Hiroyuki,戰鬥,3.4129222746845276,28.06675422512742,33,bland
91,3,2,0,1,0,Kenshi Yonezu,致鬱,3.7279066479645695,23.62247847194653,30,bland
151,3,4,1,1,3,Sawano Hiroyuki,戰鬥,3.0605967776405465,19.512107008688627,33,bland
164,4,4,0,1,1,Sawano Hiroyuki,搞笑,3.0908911181894507,29.12978503578625,28,bland
87,4,5,1,1,0,Mukai Taichi,戰鬥,4.534183902004399,13.402414891997996,39,bland
294,4,5,0,0,1,Lisa,致鬱,3.777612568071039,23.641178471515165,28,bland
82,2,5,0,1,8,Hoshino Gen,戰鬥,2.844634947088241,21.419698863375665,28,bland
147,2,3,0,1,8,Hoshino Gen,搞笑,3.2129551886256604,23.79380633769807,37,bland
225,6,4,1,1,6,Eve,戰鬥,3.4676569555834056,19.07220711432698,31,bland
283,1,2,0,0,4,Sawano Hiroyuki,奇幻,3.559988735388146,27.929424390331324,36,bland
268,2,5,0,0,9,Sawano Hiroyuki,致鬱,4.140191155442787,22.35342704024582,25,bland
223,3,1,0,0,2,Eve,運動,4.092183222992135,28.81565541619944,27,bland
206,5,2,0,1,9,Lisa,戰鬥,3.2797534730493254,31.821479770893994,34,bland
236,6,4,1,0,0,Lisa,運動,3.6174306199761537,28.21160548338889,37,bland
53,5,3,0,0,7,Sawano Hiroyuki,奇幻,2.5727353337762797,28.332362260693436,29,bland
255,5,2,1,1,3,Hoshino Gen,戰鬥,3.129815893572537,31.316585828216162,28,bland
224,3,2,1,0,4,Kenshi Yonezu,戰鬥,3.1697649176312117,20.45008954979395,29,bland
293,3,4,1,0,2,Hoshino Gen,運動,4.352377575500005,23.358360467087294,33,bland
116,2,3,1,1,1,Kenshi Yonezu,奇幻,3.1546113971371366,26.00417869106595,27,bland
100,1,3,1,1,1,Mukai Taichi,運動,2.9214775328587534,35.65277244149408,27,bland
204,1,2,1,1,0,Kenshi Yonezu,奇幻,3.0675943135765156,18.235140865992996,25,bland
289,5,2,0,0,0,Lisa,戀愛,2.903200832723785,18.650761408341673,36,bland
148,2,5,0,0,9,Sawano Hiroyuki,戰鬥,3.2248370940918094,21.769380481924742,30,bland
70,4,4,0,1,5,Sawano Hiroyuki,致鬱,3.481765774440458,22.437832115301198,33,bland
220,4,5,0,0,2,Lisa,戀愛,3.301488091047875,22.560136933186243,36,bland
298,6,3,0,1,0,Lisa,懸疑,3.430809398103138,26.61421468085583,19,bland
170,3,3,1,1,8,Mukai Taichi,致鬱,4.01173908139268,29.178871732923046,38,refreshing
88,5,3,0,1,0,Eve,致鬱,3.273966592561653,20.738115973075182,34,bland
86,4,2,0,1,9,Hoshino Gen,戰鬥,3.2489731283399603,29.341582225124164,25,bland
183,1,4,0,1,4,Chico with HoneyWorks,戀愛,2.1840531495351088,26.30019596770714,29,bland
207,1,4,0,0,5,Lisa,奇幻,2.723959248025853,17.799001007192967,32,bland
165,4,1,1,0,2,Lisa,運動,3.2139608109228734,35.79586503501905,42,bland
115,6,3,1,0,6,Lisa,奇幻,3.2843752048639496,29.015782081849856,37,bland
246,2,2,1,0,0,Hoshino Gen,運動,2.4436456282805654,27.47121444169297,24,bland
127,4,1,1,1,4,Sawano Hiroyuki,致鬱,3.801907408762131,20.162635414905008,25,bland
60,6,2,1,1,5,Sawano Hiroyuki,致鬱,3.4065945558374895,25.382079855357244,30,bland
289,2,5,0,0,5,Hoshino Gen,奇幻,3.1901198512544324,28.75997196320293,22,bland
114,6,3,1,0,0,Sawano Hiroyuki,運動,3.530949213312133,12.844894931843085,31,bland
87,2,3,0,0,6,Mukai Taichi,戰鬥,3.537011187568974,25.555922893826438,36,bland
147,1,4,1,1,9,Sawano Hiroyuki,戰鬥,3.586683646356652,27.05873329712696,25,bland
203,4,5,1,1,3,Hoshino Gen,運動,4.267446327825864,31.845272930220872,30,bland
193,3,3,1,1,0,Lisa,致鬱,2.5350050893712512,22.881302101154834,26,bland
141,2,2,1,0,5,Hoshino Gen,戰鬥,3.2640352645355333,24.657303499405685,25,bland
273,3,2,1,0,8,Sawano Hiroyuki,運動,4.163373540599503,25.201552450632203,28,bland
294,3,5,0,0,8,Hoshino Gen,戰鬥,3.1204511521442435,15.066707406271725,41,bland
93,2,3,1,1,7,Lisa,運動,3.845633659804806,25.839055667271253,28,bland
170,3,1,1,0,0,Kenshi Yonezu,奇幻,3.7398069532175406,27.207120029066946,19,bland
210,5,2,0,0,8,Sawano Hiroyuki,奇幻,4.926731576838018,29.874750619268347,31,bland
86,3,3,0,1,5,Mukai Taichi,運動,3.682515586331766,31.36495996382918,32,bland
85,4,3,0,0,6,Sawano Hiroyuki,搞笑,3.8429842116418262,24.897955304130935,24,bland
181,3,4,0,1,8,Sawano Hiroyuki,戰鬥,3.5561401124124536,32.504137491656564,24,bland
68,2,3,0,0,2,Lisa,懸疑,4.1721972309643025,22.346470496444756,32,bland
69,5,5,0,0,8,Sawano Hiroyuki,運動,3.2769786711388917,26.374006946918723,29,bland
191,3,4,0,1,0,Lisa,運動,3.1876296018266546,31.70815079158131,24,bland
223,5,3,0,0,3,Kenshi Yonezu,搞笑,3.2524392898375707,24.907990009655126,33,bland
214,1,5,0,0,6,Sawano Hiroyuki,戰鬥,3.5953395155130377,22.65395208079084,32,bland
137,2,4,0,1,2,Sawano Hiroyuki,戰鬥,4.022242761224892,25.499580516951823,28,masterpiece
281,5,4,0,0,8,Mukai Taichi,懸疑,4.965812484985422,21.314561582276596,35,bland
216,5,5,0,1,2,Mukai Taichi,戰鬥,3.9065324207008625,23.31872509113694,31,refreshing
227,6,4,1,1,5,Eve,戰鬥,3.4723894434216764,36.05214802920096,21,bland
195,1,2,0,1,3,Sawano Hiroyuki,懸疑,3.3852848960390163,35.340957997504425,34,bland
160,6,3,0,1,9,Sawano Hiroyuki,運動,3.4688603633993287,28.879945981459787,30,bland
72,4,3,1,1,4,Sawano Hiroyuki,奇幻,3.1397449846247647,18.92869736397023,27,bland
287,3,5,1,1,1,Sawano Hiroyuki,懸疑,4.0734515841951495,24.14361802044813,25,refreshing
258,4,5,1,1,6,Lisa,運動,3.538712163815038,14.611678569741379,31,bland
133,2,2,0,1,0,Lisa,運動,3.332178547265003,27.508223996360705,28,bland
280,1,2,0,1,9,Lisa,戰鬥,3.654568799256424,21.389066715435444,31,bland
73,4,2,0,0,6,Lisa,搞笑,4.183790184926046,29.601051140189927,13,bland
204,1,3,1,1,7,Sawano Hiroyuki,運動,4.035578498782386,33.36466900865458,35,masterpiece
109,5,5,0,0,7,Eve,戰鬥,3.4368402367490622,29.7733347274654,33,bland
245,6,2,1,1,1,Mukai Taichi,運動,3.6445224786903494,21.04668533219334,36,refreshing
202,6,2,0,0,1,Sawano Hiroyuki,戰鬥,3.686678169420709,21.23669242610223,25,bland
67,4,1,0,1,6,Sawano Hiroyuki,運動,3.7715914708500398,23.3718529517399,41,bland
56,3,3,1,1,8,Sawano Hiroyuki,致鬱,3.45982844740069,25.809382617939058,26,bland
233,3,1,0,1,2,Hoshino Gen,致鬱,3.4298552165111755,15.643501995785638,31,bland
110,5,2,1,1,3,Hoshino Gen,奇幻,4.159874833984598,20.795246641134373,29,bland
88,1,4,1,0,0,Lisa,奇幻,3.3030073502860784,25.656895768704587,38,bland
200,1,5,1,1,2,Sawano Hiroyuki,運動,3.3086138895203443,22.134592109696882,31,bland
81,3,2,0,1,2,Sawano Hiroyuki,運動,3.026858140594692,13.221137681052703,25,bland
209,1,4,1,0,2,Eve,戰鬥,3.632946964602128,18.16136128949551,20,bland
62,5,3,0,1,0,Kenshi Yonezu,運動,3.3138750827152617,17.547158200295527,31,bland
167,1,3,1,0,6,Lisa,致鬱,3.3488379147772727,29.91928006509498,31,bland
213,1,4,0,0,2,Hoshino Gen,戀愛,3.6785780554490555,32.342997411610625,33,bland
66,1,4,0,1,1,Kenshi Yonezu,戰鬥,3.1473359395844627,19.975744246322403,31,bland
116,1,5,1,1,4,Eve,戰鬥,4.05272237061081,20.81480265792557,19,bland
123,2,1,0,1,6,Mukai Taichi,搞笑,3.141734416736696,20.222029137685833,24,bland
69,1,4,0,0,4,Kenshi Yonezu,運動,3.3582393531083423,18.283973841462085,23,bland
166,1,2,1,1,1,Sawano Hiroyuki,搞笑,3.5055567060835684,23.501001199493,24,refreshing
61,2,2,1,1,6,Hoshino Gen,戰鬥,3.422488994617367,19.42741491798526,36,bland
209,5,3,1,1,1,Mukai Taichi,戰鬥,3.6892459876999038,24.48475751509385,30,refreshing
282,1,2,1,1,0,Kenshi Yonezu,運動,4.162333187202128,28.466968794776726,25,bland
89,4,2,0,0,7,Kenshi Yonezu,戀愛,4.138595406066308,24.80150817292694,29,bland
257,2,4,0,1,0,Hoshino Gen,戰鬥,3.0798415127300123,18.57896299779263,31,bland
197,3,3,1,1,4,Hoshino Gen,運動,3.8803177693852824,24.77948091958783,24,bland
240,1,3,1,1,6,Eve,搞笑,3.567374309283974,27.448585606405526,30,bland
179,2,3,1,0,5,Lisa,奇幻,3.176515251991209,32.485622531043724,27,bland
168,2,2,1,1,1,Lisa,運動,3.375285307049651,24.737881674380468,23,bland
108,1,4,0,0,0,Mukai Taichi,運動,2.8097797467920347,26.929984260741968,21,bland
151,6,5,0,0,0,Lisa,戰鬥,3.8293238001385013,23.599002616113154,35,bland
139,6,1,1,1,9,Sawano Hiroyuki,運動,3.0998621270976074,32.285627407033026,34,bland
216,5,2,0,1,4,Kenshi Yonezu,搞笑,3.5209809111950614,21.245320125952066,25,bland
287,1,1,1,0,6,Mukai Taichi,運動,4.090805083143085,27.79900302776181,24,bland
236,1,5,0,1,1,Lisa,戰鬥,3.1341836389597444,32.41167922954597,28,bland
182,6,5,0,1,1,Lisa,戰鬥,3.1181820788348364,20.427979327414945,21,bland
295,2,5,1,0,1,Sawano Hiroyuki,戀愛,3.30452668529365,28.112136167887318,41,bland
197,2,1,1,1,5,Kenshi Yonezu,運動,2.732791564044744,21.89288043589764,28,bland
257,5,4,1,0,3,Sawano Hiroyuki,戰鬥,3.8692205975170135,16.825875104849807,30,bland
131,1,2,0,0,1,Hoshino Gen,搞笑,2.7632122708607554,21.67743376778912,29,bland
224,4,1,0,1,7,Hoshino Gen,戰鬥,3.0658305715358427,18.51069724056159,30,bland
156,2,5,0,1,7,Hoshino Gen,戰鬥,2.8873113852912846,24.641107919123595,26,bland
137,5,3,1,1,8,Hoshino Gen,搞笑,3.5806455506055097,24.24181552229373,39,bland
156,1,4,1,1,5,Lisa,運動,2.7561328652450463,28.83857789966964,31,bland
79,2,1,1,0,8,Hoshino Gen,奇幻,3.2463823596103136,34.83205811510585,25,bland
237,5,5,0,1,6,Lisa,致鬱,3.82848167196617,26.7742577693072,28,bland
141,1,2,1,0,9,Kenshi Yonezu,運動,3.5531785942883367,12.583006574245324,18,bland
150,1,1,0,0,5,Sawano Hiroyuki,戰鬥,3.5978424722814637,23.81180421448685,24,bland
91,4,3,0,0,2,Lisa,運動,3.2727335967941187,30.1987091541552,31,bland
122,6,3,1,0,1,Hoshino Gen,致鬱,3.962731620207501,16.06155770906384,39,bland
233,4,3,0,1,3,Lisa,戰鬥,3.772885194088461,21.61772404938195,34,bland
67,2,1,0,0,0,Sawano Hiroyuki,運動,4.160583946199937,22.70871669559161,29,bland
134,5,2,1,1,8,Mukai Taichi,運動,3.0772904822845497,34.98152618452546,24,bland
156,2,1,0,1,4,Lisa,運動,3.7615727227772044,27.72402565564789,23,bland
287,1,3,0,0,6,Kenshi Yonezu,運動,3.9517175436953442,17.011092746006646,26,bland
146,1,5,0,1,7,Lisa,致鬱,3.3431097971444395,25.991361703111735,33,bland
63,6,2,0,0,9,Sawano Hiroyuki,運動,3.508759741770119,12.150489056215202,30,bland
266,3,1,1,1,5,Sawano Hiroyuki,奇幻,2.9307855441841073,33.747233357538875,39,bland
136,5,5,1,0,2,Sawano Hiroyuki,戰鬥,3.4539935465154237,25.930062100569803,27,bland
98,4,5,1,1,6,Mukai Taichi,奇幻,3.116729331486109,28.903550516083207,26,bland
121,3,1,0,0,3,Lisa,戰鬥,2.7994521584234064,17.0018310586737,32,bland
265,3,4,1,1,3,Eve,致鬱,3.7281749877439676,25.646807191021203,28,bland
257,4,4,0,0,0,Sawano Hiroyuki,運動,3.0144975595836527,21.29661845046949,31,bland
153,4,1,0,1,6,Sawano Hiroyuki,搞笑,3.890454389460995,22.090803398100267,30,bland
271,2,4,1,0,7,Kenshi Yonezu,運動,3.4904320349266973,18.187942168270105,25,bland
196,5,1,0,1,7,Sawano Hiroyuki,戰鬥,4.00241545711213,23.307935795934,35,masterpiece
159,2,3,0,1,6,Sawano Hiroyuki,運動,3.0386324138838345,29.330405721307066,31,bland
142,3,2,0,0,6,Lisa,運動,3.5595743559024737,21.306299508551582,21,bland
64,2,2,1,0,2,Sawano Hiroyuki,運動,3.383186462593268,27.384642593003313,46,bland
221,2,4,1,0,2,Lisa,運動,3.4031101835114717,20.700966039339708,30,bland
250,4,4,1,1,5,Sawano Hiroyuki,懸疑,3.4532666915208674,26.02245078573689,22,bland
104,3,4,0,0,8,Lisa,懸疑,3.8212303209213077,17.139541170148128,28,bland
148,3,3,0,1,5,Chico with HoneyWorks,戰鬥,3.82453865863403,30.158440830449443,23,bland
292,6,1,1,0,0,Sawano Hiroyuki,致鬱,3.078430431337614,11.990448699175891,31,bland
159,3,3,0,0,9,Lisa,戀愛,3.1168060166950746,28.0282536167083,28,bland
237,6,2,1,0,4,Hoshino Gen,戰鬥,2.883869787997854,27.37864286515831,32,bland
192,3,5,1,1,2,Kenshi Yonezu,懸疑,4.609976750458845,16.351552958733905,26,refreshing
121,3,1,1,0,5,Kenshi Yonezu,戰鬥,2.7521839654984555,29.31483735797756,27,bland
240,2,5,1,1,6,Mukai Taichi,戰鬥,3.420562145245868,28.77975434301428,29,bland
238,4,2,0,1,3,Hoshino Gen,運動,4.016025651717084,24.124776129592597,34,bland
128,1,4,0,1,3,Chico with HoneyWorks,運動,3.6453800575621633,30.45596557147104,28,bland
246,6,5,0,0,4,Mukai Taichi,戰鬥,2.8735784857968016,17.501852091160192,33,bland
74,5,3,0,0,0,Lisa,戰鬥,3.1067179576802175,22.249493577598262,30,bland
191,5,3,1,0,6,Chico with HoneyWorks,運動,3.9331450014477487,24.1799226730719,40,bland
145,6,3,1,0,0,Hoshino Gen,戰鬥,3.566890255284867,21.468041025555667,25,bland
76,6,1,1,0,1,Mukai Taichi,搞笑,3.6941410899102927,21.38563527596585,30,bland
288,4,1,1,0,8,Sawano Hiroyuki,懸疑,3.850826970317047,32.75798188654387,32,bland
160,2,1,1,0,7,Kenshi Yonezu,懸疑,3.55770027523182,20.653222215851468,30,bland
174,2,4,0,1,9,Lisa,戰鬥,3.8268572529927827,28.740409343937984,31,masterpiece
280,1,4,1,0,0,Mukai Taichi,運動,2.960606147166862,25.52893494180381,31,bland
71,2,3,1,0,3,Sawano Hiroyuki,運動,3.9802166076986563,19.438975927273276,29,bland
195,1,2,1,1,0,Lisa,致鬱,2.854300879305739,19.1438404755986,32,bland
82,2,2,0,0,7,Sawano Hiroyuki,懸疑,3.648338652776097,28.177283796518864,36,bland
272,2,1,1,1,1,Sawano Hiroyuki,戰鬥,4.4785254029442685,28.50526141301252,28,masterpiece
124,5,4,1,1,8,Sawano Hiroyuki,致鬱,3.863973175229067,25.838670442504306,31,bland
268,2,1,0,1,7,Sawano Hiroyuki,戰鬥,3.8258060265603215,22.922014074269587,26,masterpiece
77,3,5,0,0,3,Sawano Hiroyuki,奇幻,3.2631185131409013,22.99541182414336,25,bland
197,6,3,0,1,2,Lisa,戰鬥,4.543759892078283,26.75115643148226,30,masterpiece
215,3,1,0,1,8,Hoshino Gen,戀愛,3.6945228996160306,26.83109898494007,30,bland
52,6,1,0,1,7,Sawano Hiroyuki,運動,4.453281312245073,25.908621178713332,26,bland
296,3,4,0,1,2,Sawano Hiroyuki,奇幻,3.7467226763094716,34.653580602126475,32,refreshing
96,6,5,1,0,5,Sawano Hiroyuki,戰鬥,2.750711675053018,27.14531382375992,34,bland
273,4,5,0,0,8,Lisa,戰鬥,3.4742331876976404,20.640893621534715,11,bland
149,3,3,1,1,3,Sawano Hiroyuki,戰鬥,3.1419100790404553,21.48953422336612,31,bland
90,2,1,1,1,4,Kenshi Yonezu,運動,4.0201921171165935,19.616670529315183,26,bland
264,2,3,0,1,4,Lisa,戰鬥,2.9531007886437672,29.72821545886686,22,bland
239,5,2,1,1,8,Eve,致鬱,4.248414893542163,37.72252019622309,34,bland
59,1,1,0,0,5,Sawano Hiroyuki,戰鬥,3.482142262188687,14.584530179576614,27,bland
173,1,3,1,0,4,Mukai Taichi,奇幻,2.9462586642199784,20.239845118779094,26,bland
71,2,3,1,0,2,Kenshi Yonezu,致鬱,3.6384496659334866,30.617561391503568,26,bland
96,3,3,1,1,6,Eve,戰鬥,3.57862059763721,13.048240109137234,23,bland
197,5,1,0,0,3,Sawano Hiroyuki,運動,3.6304150140859237,28.508996263199816,24,bland
297,4,4,1,1,4,Sawano Hiroyuki,奇幻,2.8715609375850657,30.03731522866328,39,bland
138,1,5,1,1,0,Lisa,搞笑,3.1467172812042197,25.271709024660975,30,bland
158,5,4,1,0,1,Sawano Hiroyuki,搞笑,3.324904295024152,25.06952205916959,32,bland
243,4,1,1,0,7,Hoshino Gen,奇幻,4.814678560100031,32.19182705363667,30,bland
226,3,5,0,1,6,Kenshi Yonezu,戰鬥,4.216105205283819,29.74743611827828,26,bland
84,3,1,0,0,5,Sawano Hiroyuki,戰鬥,3.3873719094842247,27.986967430119975,35,bland
167,2,4,0,0,4,Sawano Hiroyuki,搞笑,2.848220999852475,38.501592716247856,29,bland
158,1,1,0,1,4,Lisa,致鬱,3.6155003631013103,37.98946981002028,34,bland
282,6,2,0,1,8,Kenshi Yonezu,搞笑,3.015634168576895,23.66744814666471,23,bland
230,5,2,0,1,9,Kenshi Yonezu,運動,2.636569909644954,31.753166858304986,25,bland
94,5,5,1,1,4,Lisa,運動,2.9257066579781736,21.159461228305144,33,bland
243,3,2,0,1,7,Sawano Hiroyuki,運動,2.9338382470042954,29.313121003982527,30,bland
242,1,5,0,0,4,Chico with HoneyWorks,奇幻,3.9026008933870084,29.091819148644255,28,bland
93,4,3,0,1,6,Hoshino Gen,戀愛,3.796733938841734,23.41597016117568,35,bland
261,6,5,0,0,5,Lisa,戰鬥,2.7519150727437234,25.55068445150039,29,bland
213,6,5,1,1,0,Lisa,戰鬥,3.1311393000341186,22.42829530553551,38,bland
125,2,1,1,0,9,Sawano Hiroyuki,戰鬥,3.170874394609987,25.934104364422282,26,bland
280,3,4,0,1,2,Eve,奇幻,4.512493388129683,24.498305642438492,30,refreshing
163,2,2,1,1,2,Sawano Hiroyuki,戰鬥,2.657932572620685,23.198866046113398,39,bland
66,2,4,0,1,3,Chico with HoneyWorks,運動,4.4295235806643145,22.92585304702478,28,bland
64,2,1,0,0,8,Hoshino Gen,戰鬥,3.2142155571910904,26.00473444110293,34,bland
59,6,5,1,0,6,Eve,運動,3.028206974119586,17.72677831963893,30,bland
89,5,3,0,1,1,Kenshi Yonezu,戀愛,3.3184228201117643,16.639812028501282,26,bland
295,1,3,1,0,7,Lisa,戀愛,3.4783318322961065,27.282969611694163,35,bland
161,1,5,1,1,5,Sawano Hiroyuki,搞笑,3.933146255322087,16.611277678918732,26,bland
173,2,5,0,0,6,Lisa,運動,4.59826273708752,34.33777828154938,35,bland
143,4,5,1,0,2,Mukai Taichi,戀愛,3.7018136552797776,19.810547442155208,29,bland
139,5,4,1,1,9,Lisa,奇幻,3.754666604251911,17.178557282041094,28,bland
271,4,3,1,1,5,Sawano Hiroyuki,懸疑,2.9529970596116986,26.168696741963775,19,bland
245,5,1,1,0,9,Sawano Hiroyuki,運動,3.863626034157648,21.36245350617617,33,bland
297,2,2,0,0,4,Lisa,戰鬥,3.5911326068258456,18.259332280634084,27,bland
290,5,2,1,1,7,Sawano Hiroyuki,運動,3.255135184949888,27.680938097993874,31,bland
291,5,4,1,1,6,Sawano Hiroyuki,奇幻,3.9215841339394095,21.327947829983266,35,bland
289,3,1,1,0,2,Lisa,搞笑,4.5069149976240706,12.366868037678662,23,bland
241,3,2,1,0,8,Lisa,戰鬥,4.291264263100139,26.10456867095953,33,bland
89,4,5,1,1,0,Sawano Hiroyuki,戰鬥,4.0940758991595185,34.1571135213464,25,bland
88,6,2,0,1,6,Lisa,懸疑,3.3250573832672012,15.98452142740795,30,bland
275,3,4,0,1,2,Eve,戰鬥,4.007024808643411,26.591824024553024,26,refreshing
148,5,1,1,0,7,Sawano Hiroyuki,搞笑,3.6783623153998857,20.619060155384265,35,bland
250,5,1,0,1,5,Eve,運動,3.8702980687044812,22.907259530672036,28,bland
